Scattering properties of carbonaceous/silicate dust model
for SMC bar (R_V=2.87) 

dust model of Weingartner JC & Draine BT 2001, ApJ 548:296-309
with abundances/H reduced by factor 0.93. so that b_C=0
Scattering calculated as described by, and with optical constants from
Draine BT 2003, ApJ submitted, astro-ph/0304060

     6 = ICASE = dust model specifier
sigext = extinction cross section/H (cm2/H)
sigsca = scattering cross section/H (cm2/H)
integr.= numerical integration of diff.sca.cross section (cm2/H)

wav(um)= 0.8930000 0.8020000 0.7480000 0.6492000 0.6165000 0.5470000 0.4685000 0.3550000 0.3354000 0.2696000 0.2220000 0.1820000
sigext = 2.683E-23 3.210E-23 3.589E-23 4.480E-23 4.838E-23 5.711E-23 6.973E-23 9.599E-23 1.010E-22 1.308E-22 1.674E-22 2.134E-22
sigsca = 1.834E-23 2.258E-23 2.568E-23 3.297E-23 3.591E-23 4.309E-23 5.346E-23 7.476E-23 7.892E-23 1.030E-22 1.301E-22 1.381E-22
integr.= 1.844E-23 2.270E-23 2.582E-23 3.316E-23 3.611E-23 4.333E-23 5.376E-23 7.518E-23 7.936E-23 1.036E-22 1.308E-22 1.389E-22
albedo=  0.68345   0.70338   0.71542   0.73599   0.74223   0.75455   0.76678   0.77887   0.78130   0.78750   0.77721   0.64710
 <cos>=  0.44384   0.47390   0.49106   0.52054   0.52926   0.54371   0.55547   0.55799   0.55387   0.54807   0.53521   0.55050

theta(deg) differential scattering cross section (cm2 sr-1 H-1) for unpolarized incident light
----------------------------------------------------------
 43.0000 3.038E-24 3.837E-24 4.420E-24 5.711E-24 6.170E-24 7.278E-24 8.712E-24 1.178E-23 1.237E-23 1.568E-23 1.942E-23 2.031E-23
 44.0000 2.957E-24 3.723E-24 4.281E-24 5.508E-24 5.942E-24 6.989E-24 8.355E-24 1.133E-23 1.189E-23 1.510E-23 1.872E-23 1.959E-23
 45.0000 2.877E-24 3.612E-24 4.146E-24 5.312E-24 5.721E-24 6.712E-24 8.014E-24 1.089E-23 1.143E-23 1.454E-23 1.805E-23 1.890E-23
 46.0000 2.799E-24 3.504E-24 4.014E-24 5.121E-24 5.507E-24 6.445E-24 7.689E-24 1.048E-23 1.099E-23 1.400E-23 1.741E-23 1.824E-23
 47.0000 2.723E-24 3.398E-24 3.885E-24 4.936E-24 5.301E-24 6.189E-24 7.379E-24 1.008E-23 1.057E-23 1.349E-23 1.680E-23 1.761E-23
 48.0000 2.648E-24 3.295E-24 3.759E-24 4.756E-24 5.102E-24 5.943E-24 7.084E-24 9.698E-24 1.017E-23 1.300E-23 1.621E-23 1.701E-23
 49.0000 2.575E-24 3.194E-24 3.637E-24 4.583E-24 4.910E-24 5.708E-24 6.803E-24 9.331E-24 9.787E-24 1.252E-23 1.565E-23 1.643E-23
 50.0000 2.504E-24 3.096E-24 3.518E-24 4.415E-24 4.726E-24 5.483E-24 6.534E-24 8.980E-24 9.419E-24 1.207E-23 1.510E-23 1.587E-23
 51.0000 2.434E-24 3.000E-24 3.403E-24 4.254E-24 4.548E-24 5.267E-24 6.279E-24 8.643E-24 9.066E-24 1.163E-23 1.458E-23 1.533E-23
 52.0000 2.366E-24 2.907E-24 3.290E-24 4.097E-24 4.377E-24 5.061E-24 6.036E-24 8.319E-24 8.728E-24 1.121E-23 1.409E-23 1.482E-23
